migration_key,source_shopify_handle,name,source_title,slug,description,source_description_html,description_plain_text,price,compare_at_price,available_on,status,brand,weight,weight_unit,meta_title,meta_description,verified_feature_summary,title_change_reason,title_confidence,requires_review,primary_taxon_path,category_confidence,category_reason,variants,variant_skus,variant_count,images,image_count,image_alt_texts,tags,tag_count,story_title,story_introduction,story_module_design,story_module_experience,story_module_feature_focus,story_module_use_case,story_module_buyer_note,story_module_closing,story_eligible,story_editorial_status,story_media_refs,story_media_count,redirect_required,redirect_from,redirect_to
brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa,brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa,Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa,Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa,brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa,"(2.25” optional noise reduction insert sold separately) • 14"" megaphone muffler. • Show-polished finish. • High flow flange kit. • Maximized power gains on stock and modified engines.","<li>14"" megaphone muffler</li>
<li>Show-polished finish</li>
<li>High flow flange kit</li>
<li>Maximized power gains on stock and modified engines</li>
<li>2.25"" outlet permanent baffle</li>
<li>Larger diameter outlet provides increased exhaust flow</li>
<li>Distinctive look/aggressive sound<br>(2.25” optional noise reduction insert sold separately)</li>
<li>No fairing modifications required</li>
<li>Aerospace quality, ultra lightweight stainless construction</li>
<li>Includes (Emissions/PAIR) Block Off Cap and instructions for decel-pop reduction</li>
<li>3oz. tube of<span> </span>Permatex Ultra Copper®<span> </span>supplied with purchase</li>
<li>Includes Brock’s lifetime direct support package<span> </span><br><em>At no additional charge</em>
</li>
<li>Select from increased drivability/fuel mileage (pump gas) or race-proven (race fuel) track maps via our map support program<span> </span>
</li>","• 14"" megaphone muffler

• Show-polished finish

• High flow flange kit

• Maximized power gains on stock and modified engines

• 2.25"" outlet permanent baffle

• Larger diameter outlet provides increased exhaust flow

• Distinctive look/aggressive sound
(2.25” optional noise reduction insert sold separately)

• No fairing modifications required

• Aerospace quality, ultra lightweight stainless construction

• Includes (Emissions/PAIR) Block Off Cap and instructions for decel-pop reduction

• 3oz. tube of Permatex Ultra Copper® supplied with purchase

• Includes Brock’s lifetime direct support package 
At no additional charge

• Select from increased drivability/fuel mileage (pump gas) or race-proven (race fuel) track maps via our map support program",240000,,2026-07-26,active,Brocks,12000,g,Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa | …,"(2.25” optional noise reduction insert sold separately) 14"" megaphone muffler. Show-polished finish. High flow flange kit. Maximized power gains on stock…","14"" megaphone muffler | Show-polished finish | High flow flange kit | Maximized power gains on stock and modified engines",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa-1|Default Title|price:240000.00|compare:|weight:12000|barcode:|qty:0,brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa-1,1,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_1_Zoom__01123.1498841562.jpg?v=1550923674|pos:1|alt:Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – front view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_4_Zoom__97575.1498841554.jpg?v=1550923675|pos:2|alt:Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – side view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_6_Zoom__07481.1498841560.jpg?v=1550923677|pos:3|alt:Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – rear view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_Studio_1_Zoom__73034.1498841579.jpg?v=1550923678|pos:4|alt:Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – detail view,4,Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – front view | Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – side view | Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – rear view | Brocks Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa – detail view,,0,Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa,"Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa. (2.25” optional noise reduction insert sold separately) • 14"" megaphone muffler.",,,"14"" megaphone muffler. Show-polished finish. High flow flange kit. Maximized power gains on stock and modified engines.",,,Brocks Alien Head 2 Full Exhaust System for Suzuki Hayabusa — an exhaust built to the specifications listed above.,true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_1_Zoom__01123.1498841562.jpg?v=1550923674|role:hero || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_4_Zoom__97575.1498841554.jpg?v=1550923675|role:construction detail || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397060_Hayabusa_AH_2_Pol_6_Zoom__07481.1498841560.jpg?v=1550923677|role:side profile,3,false,/products/brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa,/products/brocks-alien-head-2-full-exhaust-system-for-suzuki-hayabusa
brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa,brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa,Brocks CT Single Full Exhaust System for Suzuki Hayabusa,Brocks CT Single Full Exhaust System for Suzuki Hayabusa,brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa,"• Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip. • World class craftsmanship, fit, and finish. • Lightweight systems weigh as little as 8 1/4 lbs.. • Great for everyday riding (noise reduction insert available).","<li>Full titanium construction with carbon fiber tip</li>
<li>World class craftsmanship, fit, and finish</li>
<li>Lightweight systems weigh as little as 8 1/4 lbs.</li>
<li>Great for everyday riding (noise reduction insert available)</li>
<li>18mm O2 bung pre-installed</li>
<li>Installation hardware and instructions included</li>
<li>Includes (Emissions/PAIR) Block Off Cap and instructions for decel-pop reduction</li>
<li>Includes Brock’s lifetime direct support package<br><em>At no additional charge</em>
</li>
<li>Select from increased drivability/fuel mileage (pump gas) or race-proven (race fuel) trackmaps via our map support program<span> </span>
</li>","• Full titanium construction with carbon fiber tip

• World class craftsmanship, fit, and finish

• Lightweight systems weigh as little as 8 1/4 lbs.

• Great for everyday riding (noise reduction insert available)

• 18mm O2 bung pre-installed

• Installation hardware and instructions included

• Includes (Emissions/PAIR) Block Off Cap and instructions for decel-pop reduction

• Includes Brock’s lifetime direct support package
At no additional charge

• Select from increased drivability/fuel mileage (pump gas) or race-proven (race fuel) trackmaps via our map support program",294000,,2026-07-26,active,Brocks,12000,g,Brocks CT Single Full Exhaust System for Suzuki Hayabusa | Mil…,"Full titanium construction with carbon fiber tip Full titanium construction with carbon fiber tip. World class craftsmanship, fit, and finish. Lightweight…","Full titanium construction with carbon fiber tip | World class craftsmanship, fit, and finish | Lightweight systems weigh as little as 8 1/4 lbs. | Great for everyday riding (noise reduction insert available)",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa-1|Default Title|price:294000.00|compare:|weight:12000|barcode:|qty:0,brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa-1,1,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/08_Busa_CT_Single_Tit_Gallery3_Zoom__45085.1498844916.jpg?v=1550924234|pos:1|alt:Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – front view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/08_Busa_CT_Single_Tit_Product_Zoom__19590.1498844914.jpg?v=1550924235|pos:2|alt:Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – side view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397658_CT_Single_Busa_CR_2_Zoom__17362.1498844925.jpg?v=1550924237|pos:3|alt:Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – rear view,3,Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – front view | Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – side view | Brocks Brocks CT Single Full Exhaust System for Suzuki Hayabusa – rear view,,0,Brocks CT Single Full Exhaust System for Suzuki Hayabusa,Brocks CT Single Full Exhaust System for Suzuki Hayabusa. • Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip.,Full titanium construction with carbon fiber tip.,"World class craftsmanship, fit, and finish. Lightweight systems weigh as little as 8 1/4 lbs. Great for everyday riding (noise reduction insert available).",,,,Brocks CT Single Full Exhaust System for Suzuki Hayabusa — an exhaust built to the specifications listed above.,true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/08_Busa_CT_Single_Tit_Gallery3_Zoom__45085.1498844916.jpg?v=1550924234|role:hero || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/08_Busa_CT_Single_Tit_Product_Zoom__19590.1498844914.jpg?v=1550924235|role:construction detail || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/397658_CT_Single_Busa_CR_2_Zoom__17362.1498844925.jpg?v=1550924237|role:side profile,3,false,/products/brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa,/products/brocks-ct-single-full-exhaust-system-for-suzuki-hayabusa
brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa,brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa,Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa,Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa,brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa,"• 14"" dual megaphone mufflers • 14"" dual megaphone mufflers. • Mounts to passenger foot peg. • Show-polished finish. • 2"" outlet permanent baffle.","<li>14"" dual megaphone mufflers</li>
<li>Mounts to passenger foot peg</li>
<li>Show-polished finish</li>
<li>2"" outlet permanent baffle</li>
<li>Includes mufflers, elbows, and necessary hardware</li>
<li>Great look and sound</li>
<li>An easy and affordable way to customize your bike</li>
<li>Great for first time sportbike owners</li>","• 14"" dual megaphone mufflers

• Mounts to passenger foot peg

• Show-polished finish

• 2"" outlet permanent baffle

• Includes mufflers, elbows, and necessary hardware

• Great look and sound

• An easy and affordable way to customize your bike

• Great for first time sportbike owners",190000,,2026-07-26,active,Brocks,8000,g,Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa | M…,"14"" dual megaphone mufflers 14"" dual megaphone mufflers. Mounts to passenger foot peg. Show-polished finish. 2"" outlet permanent baffle.","14"" dual megaphone mufflers | Mounts to passenger foot peg | Show-polished finish | 2"" outlet permanent baffle",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa-1|Default Title|price:190000.00|compare:|weight:8000|barcode:|qty:0,brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa-1,1,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal2_Zoom__61243.1498841090.jpg?v=1550925609|pos:1|alt:Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – front view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal1_Zoom__70762.1498841088.jpg?v=1550925609|pos:2|alt:Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – side view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal3_Zoom__77802.1498841091.jpg?v=1550925609|pos:3|alt:Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – rear view,3,Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – front view | Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – side view | Brocks Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa – rear view,,0,Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa,"Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa. • 14"" dual megaphone mufflers • 14"" dual megaphone mufflers.",,,"14"" dual megaphone mufflers. Mounts to passenger foot peg. Show-polished finish. 2"" outlet permanent baffle.",,,Brocks Dual Alien Head Slip-On Exhaust for Suzuki Hayabusa — an exhaust built to the specifications listed above.,true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal2_Zoom__61243.1498841090.jpg?v=1550925609|role:hero || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal1_Zoom__70762.1498841088.jpg?v=1550925609|role:construction detail || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/300681_AH_Pol_Busa_Gal3_Zoom__77802.1498841091.jpg?v=1550925609|role:side profile,3,false,/products/brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa,/products/brocks-dual-alien-head-slip-on-exhaust-for-suzuki-hayabusa
brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r,brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r,Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R,Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R,brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r,"Brock’s Performance Slip-On Mufflers will transform any stock exhaust system into a great sounding, customized accessory. Slip-Ons are also very affordable, making them a very… • 14"" dual megaphone mufflers. • Black ceramic coated finish. • 2"" outlet permanent baffle. • Includes mufflers, elbows, and necessary hardware.","Brock’s Performance Slip-On Mufflers will transform any stock exhaust system into a great sounding, customized accessory. Slip-Ons are also very affordable, making them a very attractive option. Logo plates are available in several different colors to give your bike a custom look and lets not forget, at Brock's Performance, all pipes come free with industry-leading technical support.<br><br>
<ul>
<li>14"" dual megaphone mufflers</li>
<li>Black ceramic coated finish</li>
<li>2"" outlet permanent baffle</li>
<li>Includes mufflers, elbows, and necessary hardware</li>
<li>Great look and sound</li>
<li>An easy and affordable way to customize your bike</li>
<li>Great for first time sportbike owners</li>
</ul>","Brock’s Performance Slip-On Mufflers will transform any stock exhaust system into a great sounding, customized accessory. Slip-Ons are also very affordable, making them a very attractive option. Logo plates are available in several different colors to give your bike a custom look and lets not forget, at Brock's Performance, all pipes come free with industry-leading technical support.

• 14"" dual megaphone mufflers

• Black ceramic coated finish

• 2"" outlet permanent baffle

• Includes mufflers, elbows, and necessary hardware

• Great look and sound

• An easy and affordable way to customize your bike

• Great for first time sportbike owners",150000,,2026-07-26,active,Brocks,8000,g,Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14…,"Brock’s Performance Slip-On Mufflers will transform any stock exhaust system into a great sounding, customized accessory. Slip-Ons are also very…","14"" dual megaphone mufflers | Black ceramic coated finish | 2"" outlet permanent baffle | Includes mufflers, elbows, and necessary hardware",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r-1|Default Title|price:150000.00|compare:|weight:8000|barcode:|qty:0,brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r-1,1,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/301656_ZX14R_Alien_Head_CBC_1_Zoom__68045.1498841318.jpg?v=1551429852|pos:1|alt:Brocks Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R – front view,1,Brocks Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R – front view,,0,Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R,"Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R. Brock’s Performance Slip-On Mufflers will transform any stock exhaust system into a great sounding, customized accessory.",,,"14"" dual megaphone mufflers. Black ceramic coated finish. 2"" outlet permanent baffle. Includes mufflers, elbows, and necessary hardware.",,,Brocks Dual Alien Head Slip-On System Black for Kawasaki ZX-14R — an exhaust built to the specifications listed above.,true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/301656_ZX14R_Alien_Head_CBC_1_Zoom__68045.1498841318.jpg?v=1551429852|role:hero,1,false,/products/brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r,/products/brocks-dual-alien-head-slip-on-system-black-for-kawasaki-zx-14r
brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr,brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr,"Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR","Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR",brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr,"• Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip. • World class craftsmanship, fit and finish. • Low 'throaty' tone is great for everyday riding. • Lightweight systems weigh as little as 8 1/4 lb..","<ul>
<li>Full titanium construction with carbon fiber tip</li>
<li>World class craftsmanship, fit and finish</li>
<li>Low 'throaty' tone is great for everyday riding</li>
<li>Lightweight systems weigh as little as 8 1/4 lb.</li>
<li>Two 12mm O2 bungs pre-installed on headers &amp; one 18mm for wideband O2 sensor</li>
<li>Installation hardware and instructions included</li>
<li>Includes (Emissions/PAIR) block off cap and instructions for decel-pop reduction</li>
</ul>","• Full titanium construction with carbon fiber tip

• World class craftsmanship, fit and finish

• Low 'throaty' tone is great for everyday riding

• Lightweight systems weigh as little as 8 1/4 lb.

• Two 12mm O2 bungs pre-installed on headers & one 18mm for wideband O2 sensor

• Installation hardware and instructions included

• Includes (Emissions/PAIR) block off cap and instructions for decel-pop reduction",192300,,2026-07-26,active,Brocks,12000,g,"Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1…","Full titanium construction with carbon fiber tip Full titanium construction with carbon fiber tip. World class craftsmanship, fit and finish. Low…","Full titanium construction with carbon fiber tip | World class craftsmanship, fit and finish | Low 'throaty' tone is great for everyday riding | Lightweight systems weigh as little as 8 1/4 lb.",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr-1|Default Title|price:192300.00|compare:|weight:12000|barcode:|qty:0,brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr-1,1,"https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_1_Zoom__61525.1498841525.jpg?v=1554460250|pos:1|alt:Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – front view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_2_Zoom__78134.1498841528.jpg?v=1554460253|pos:2|alt:Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – side view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_3_Zoom__03274.1498841529.jpg?v=1554460255|pos:3|alt:Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – rear view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_5_Zoom__78169.1498841533.jpg?v=1554460258|pos:4|alt:Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – detail view",4,"Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – front view | Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – side view | Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – rear view | Brocks Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR – detail view",,0,"Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR","Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR. • Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip.",Full titanium construction with carbon fiber tip.,"World class craftsmanship, fit and finish. Lightweight systems weigh as little as 8 1/4 lb.",Low 'throaty' tone is great for everyday riding.,,,"Brocks CT Single Full Exhaust System w/ 16"" Muffler for BMW S1000RR — an exhaust built to the specifications listed above.",true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_1_Zoom__61525.1498841525.jpg?v=1554460250|role:hero || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_2_Zoom__78134.1498841528.jpg?v=1554460253|role:construction detail || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398373_S1000RR_CT_Single_3_Zoom__03274.1498841529.jpg?v=1554460255|role:side profile,3,false,/products/brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr,/products/brocks-ct-single-full-exhaust-system-w-16-muffler-for-bmw-s1000rr
brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr,brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr,"Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR","Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR",brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr,"• Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip. • World class craftsmanship, fit and finish. • Low 'throaty' tone is great for everyday riding. • Lightweight systems weigh as little as 8 1/4 lb..","<ul>
<li>Full titanium construction with carbon fiber tip</li>
<li>World class craftsmanship, fit and finish</li>
<li>Low 'throaty' tone is great for everyday riding<span> </span>
</li>
<li>Lightweight systems weigh as little as 8 1/4 lb.</li>
<li>Two 12mm O2 bungs pre-installed on headers &amp; one 18mm for wideband O2 sensor</li>
<li>Installation hardware and instructions included</li>
<li>Includes (Emissions/PAIR) block off cap and instructions for decel-pop reduction</li>
</ul>","• Full titanium construction with carbon fiber tip

• World class craftsmanship, fit and finish

• Low 'throaty' tone is great for everyday riding 

• Lightweight systems weigh as little as 8 1/4 lb.

• Two 12mm O2 bungs pre-installed on headers & one 18mm for wideband O2 sensor

• Installation hardware and instructions included

• Includes (Emissions/PAIR) block off cap and instructions for decel-pop reduction",202400,,2026-07-26,active,Brocks,12000,g,"Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW…","Full titanium construction with carbon fiber tip Full titanium construction with carbon fiber tip. World class craftsmanship, fit and finish. Low…","Full titanium construction with carbon fiber tip | World class craftsmanship, fit and finish | Low 'throaty' tone is great for everyday riding | Lightweight systems weigh as little as 8 1/4 lb.",Cleaned noise; brand verified,High,false,Motorcycle Accessories > Exhausts,High,"Mapped from Shopify Type ""Exhaust""",brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr-1|Default Title|price:202400.00|compare:|weight:12000|barcode:|qty:0,brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr-1,1,"https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_1_Zoom__56717.1498841564.jpg?v=1554460686|pos:1|alt:Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – front view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_2_Zoom__72843.1498841565.jpg?v=1554460688|pos:2|alt:Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – side view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_3_Zoom__96590.1498841568.jpg?v=1554460690|pos:3|alt:Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – rear view || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_4_Zoom__92618.1498841569.jpg?v=1554460693|pos:4|alt:Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – detail view",4,"Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – front view | Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – side view | Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – rear view | Brocks Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR – detail view",,0,"Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR","Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR. • Full titanium construction with carbon fiber tip • Full titanium construction with carbon fiber tip.",Full titanium construction with carbon fiber tip.,"World class craftsmanship, fit and finish. Lightweight systems weigh as little as 8 1/4 lb.",Low 'throaty' tone is great for everyday riding.,,,"Brocks CT Megaphone Full Exhaust System w/ 17"" Muffler for BMW S1000RR — an exhaust built to the specifications listed above.",true,draft,https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_1_Zoom__56717.1498841564.jpg?v=1554460686|role:hero || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_2_Zoom__72843.1498841565.jpg?v=1554460688|role:construction detail || https://cdn.shopify.com/s/files/1/0076/8301/4754/products/398256_S1000RR_CT_Meg_3_Zoom__96590.1498841568.jpg?v=1554460690|role:side profile,3,false,/products/brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr,/products/brocks-ct-megaphone-full-exhaust-system-w-17-muffler-for-bmw-s1000rr
